Tow Date,Vehicle Year,Vehicle Make,Vehicle Model,Notes,Location,City,lon,lat,Reason for tow,Trade Name,Merchant,Address,lot_lon,lot_lat,tow_dist
2024-03-10,2011.0,KIA,FRT,EXP TEMP TAGS // HENRY'S // 301 869 4800 // TCL,13515 GREENCASTLE RIDGE TER,BURTONSVILLE,-76.930103808,39.078795753,EXP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,32386.6
2024-05-04,2005.0,TOYT,CAM,MILLER'S TOWING 301-602-0392//TCL//NOP,11 HONEY BROOK LN,GAITHERSBURG,-77.23776196,39.152652979,NOP,"Millers's Towing & Recovery, LLC","Millers's Towing & Recovery, LLC","18625 Mooney Drive, Gaithersburg, MD 20879",-77.165309428477,39.1625786911,9509.0
2023-09-21,2006.0,TOYT,COA,NOP // HENRY 301-927-0007 // TCL,3540 GENTRY RIDGE CT,SILVER SPRING,-76.93954801,39.072463982,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,31103.5
2021-07-30,2016.0,NISS,RGE,FIRE  DRIVE - 301-585-8808 TCL,475 SOUTHAMPTON DR,SILVER SPRING,-76.9842,39.00617,FIRE,Drive Towing,Drive Towing,"14608 Old Gunpowder Rd, Laurel, MD 20707",-76.915644786956,39.088537803649,12472.8
2022-06-16,2010.0,TOYT,COA,FIRE LANE   HENRYS 301-869-4800  TCL,9905 FOREST VIEW PL,MONTGOMERY VILLAGE,-77.20423,39.18929,FIRE,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,5295.4
2023-07-24,1996.0,TOYT,CAM,UNAUTHORIZED PARKING IN RESERVED SPACE 210 MGMT REQ// HENRYS 31-869-4800//CL,18749 SUMMER OAK CT,GERMANTOWN,-77.245672968,39.162829993,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,12404.4
2024-03-04,2005.0,HOND,ACC,HENRYS 3019270007 NOP TCL// NEG 10-60,3301 HEWITT AVE,SILVER SPRING,-77.067326017,39.080229019,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,15472.4
2023-04-21,2005.0,HOND,CIV,NO VISIBLE PARKING PERMIT / DIVERSIFIED 301-881-8035 / TCL,12401 HICKORY TREE WAY,GERMANTOWN,-77.25526,39.17472,PKG,Diversified Recovery,Diversified Recovery,"12527 Parklawn Drive, Rockville, MD 20852",-77.117447177077,39.061616842557,21670.4
2024-06-26,2010.0,STRN,VUE,PRIV PROP // MILLERS PH# 301-602-0392 //  CL,9316 PINEY BRANCH RD,SILVER SPRING,-76.987858031,39.003621987,PVT,"Millers's Towing & Recovery, LLC","Millers's Towing & Recovery, LLC","18625 Mooney Drive, Gaithersburg, MD 20879",-77.165309428477,39.1625786911,34582.7
2023-11-06,2003.0,HOND,ODY,"VIN UNREADABLE  NOP// HENRY''S, 301-927-0007, TCL",1131 UNIVERSITY BLVD W,SILVER SPRING,-77.029221969,39.037589021,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,22844.4
2021-09-04,2003.0,HYUN,SON,NOP // HENRY'S // 301-869-4800 // TCL,10629 PATTERNBOND TER,SILVER SPRING,-77.04934,39.02889,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,21730.9
2022-08-13,2016.0,TOYT,RAV,FIRELANE // DIVERSIFIED @ 301-881-8035 // TCL,12301 ACADEMY WAY,ROCKVILLE,-77.10745,39.05816,FIRE,Diversified Recovery,Diversified Recovery,"12527 Parklawn Drive, Rockville, MD 20852",-77.117447177077,39.061616842557,1484.1
2022-09-13,2004.0,KIA,RIO,IINVALID  PERMIT// HENRYS 301 869 4800 TCL,6409 ROCK FOREST DR,BETHESDA,-77.12813,39.0294,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,19950.8
2024-01-08,2012.0,TOYT,TAC,HENRYS 301 869 4800  NOP TCL,1131 UNIVERSITY BLVD W,SILVER SPRING,-77.029221969,39.037589021,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,22844.4
2024-01-31,2014.0,SCIO,FRS,SPEEDY 301-588-1322 // NOP // TCL,3310 TEAGARDEN CIR,SILVER SPRING,-76.944609004,39.08109202,NOP,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,22781.0
2021-08-28,2016.0,NISS,ALT,NOP HENRY'S 301 927 0007 TCL,906 SILVER SPRING AVE,SILVER SPRING,-77.02465,38.99166,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,31837.9
2024-07-29,2011.0,NISS,ALT,EXPIRED PERMIT  AUBURN 301-977-2740 TCL,319 WEST SIDE DR,GAITHERSBURG,-77.205021995,39.125213981,EXP,"Auburn Towing, Inc.","Auburn Towing, Inc.","375 Derwood Circle, Rockville, MD 20850",-77.152902935128,39.105768671141,8674.6
2022-05-21,2012.0,DODG,CHA,HENRY'S 301-869-4800  NOP / TCL,11431 LOCKWOOD DR,SILVER SPRING,-76.98699,39.04078,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,30260.5
2023-06-07,2001.0,TOYT,SON,BIG TOW  301-424-4869 // EXP PARKING PASS // TCL,430 GIRARD ST,GAITHERSBURG,-77.187930037,39.14815898,NOP,Big Tow,Big Tow,"375 Derwood Circle, Rockville, MD 20850",-77.152902935128,39.105768671141,7112.4
2024-05-08,2021.0,ACUR,MDX,NOP // HENRYS TOWING // 301869-4800 //TCL,8616 FENTON ST,SILVER SPRING,-77.027718195,38.99789484,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,31148.8
2024-03-30,2013.0,HYUN,ELN,"HENRYS (301) 869-4800, NOP, BACK TO THE LOT //",9220 WIGHTMAN RD,MONTGOMERY VILLAGE,-77.189426039,39.188001016,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,3404.2
2023-01-16,2004.0,INFI,G35,PKG IN HANDICAP SPACE W/OUT PROPER PASS / AUTHORIZED 301 562 4020 // TCL,9901 GABLE RIDGE TER,ROCKVILLE,-77.20509,39.10838,PKG,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,11408.9
2023-11-22,2023.0,TESL,3,AUTHORIZED // 301 562 4020 // NOP // TCL,1150 RIPLEY ST,SILVER SPRING,-77.028613024,38.992165015,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,31216.5
2022-11-17,2021.0,TOYT,HGH,INVALID PERMIT // HENRYS 301 927 0007 // TCL,1131 UNIVERSITY BLVD W,SILVER SPRING,-77.02957,39.03749,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,22829.5
2023-07-08,2012.0,TOYT,CAM,REASON: NOP  TOW CO  AUTHORIZED : 301-562-4020  TCL,805 QUINCE ORCHARD BLVD,GAITHERSBURG,-77.22772002099998,39.14262499600005,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,8453.5
2022-02-11,2016.0,MERZ,GL3,NOP // AUTHORIZED 301-562-4020 / TCL,1620 E JEFFERSON ST,ROCKVILLE,-77.12795,39.0623,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,14193.2
2022-11-06,2019.0,HOND,CRV,NO PERMIT // AUTHORIZED // 301 562 4020 // TCL,525 THAYER AVE,SILVER SPRING,-77.01479,38.99401,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,32054.0
2023-02-21,2021.0,TOYT,RAV,NOP // AUTHORIZED // 301-562-4020 // TCL,12633 GREY EAGLE CT,GERMANTOWN,-77.26196,39.16716,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,13229.8
2023-01-24,2019.0,KIA,OPI,HENRYS 301-869-4800  NOP,11215 OAK LEAF DR,SILVER SPRING,-76.99465,39.0399,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,30523.3
2023-06-29,2018.0,HOND,ACC,EXP PERMIT // AUTHORIZED @ 301-562-4020 // TCL    VIN IS BLOCKED,19757 CRYSTAL ROCK DR,GERMANTOWN,-77.26113598699999,39.17938601200007,EXP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,13230.6
2022-03-10,2019.0,TOYT,RAV,NOP / AUTHORIZED 301-562-4020/  TCL,9212 CHADBURN PL,MONTGOMERY VILLAGE,-77.19045,39.19381,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,5364.2
2022-02-02,2007.0,CHEV,COR,"HENRYS 301 869 4800  NO OVERNIGHT PARKING, MGMT REQ",285 KENTLANDS BLVD,GAITHERSBURG,-77.2385,39.12402,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,10034.2
2022-04-14,2000.0,HOND,CRV,EXPIRED TAGS // AUBURN // 301-977-2740 // TCL,26 CRESTWOOD DR,GAITHERSBURG,-77.19051,39.14644,PKG,"Auburn Towing, Inc.","Auburn Towing, Inc.","375 Derwood Circle, Rockville, MD 20850",-77.152902935128,39.105768671141,6605.3
2022-09-12,2006.0,FORD,F150,AUBURN TOWING 301-977-2740  NO COMMERCIAL VEHS   TCL,112 DUVALL LN,GAITHERSBURG,-77.20272,39.12918,NOP,"Auburn Towing, Inc.","Auburn Towing, Inc.","375 Derwood Circle, Rockville, MD 20850",-77.152902935128,39.105768671141,6137.8
2022-09-23,,HOND,CIV,NO PERMIT  HENRYS - 301-869-4800  BACK TO LOT,CARLOW POINT CIR / KILDARE HILLS TER,GERMANTOWN,-77.27732,39.17856,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,14436.8
2022-02-24,2012.0,NISS,ALT,REASON : EXPIRED TAGS  TOW CO : SPEEDY  301-588-1322  TCL,35 LEATHERWOOD CT,BURTONSVILLE,-76.92064,39.09818,PKG,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,23300.4
2021-10-09,1997.0,HOND,CIV,HENRYS 301-869-4800   MANAGEMENT REQ / PARKED IN VISITORS FOR MORE THAN 3 DAYS  TCL,13035 DAIRYMAID DR,GERMANTOWN,-77.26994,39.1535,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,11572.2
2023-12-27,2020.0,KIA,OPT,MILLERS 301-602-0392  NOP   TCL,7 SHUTTLE CT,GAITHERSBURG,-77.237688032,39.153546993,NOP,"Millers's Towing & Recovery, LLC","Millers's Towing & Recovery, LLC","18625 Mooney Drive, Gaithersburg, MD 20879",-77.165309428477,39.1625786911,9629.4
2024-02-18,2013.0,HYUN,SON,UNAUTH PARKING / MILLER'S TOWING 301 602 0392 // TCL  VIN OBT VIA RETURN,11258 GEORGIA AVE,SILVER SPRING,-77.051644985,39.040056988,,"Millers's Towing & Recovery, LLC","Millers's Towing & Recovery, LLC","18625 Mooney Drive, Gaithersburg, MD 20879",-77.165309428477,39.1625786911,19944.2
2024-02-11,2018.0,SUBA,WRX,BIG TOW 301-424-4869  OWNER NOTIFIED,12500 SPRING HARBOR PL,GERMANTOWN,-77.258369959,39.168726997,NOP,Big Tow,Big Tow,"375 Derwood Circle, Rockville, MD 20850",-77.152902935128,39.105768671141,15813.2
2024-07-19,2020.0,FORD,EXP,NOP  AUBURN 301-977-2740  TCL,132 DUVALL LN,GAITHERSBURG,-77.200786032,39.127566991,NOP,"Auburn Towing, Inc.","Auburn Towing, Inc.","375 Derwood Circle, Rockville, MD 20850",-77.152902935128,39.105768671141,6250.1
2023-11-15,2010.0,HOND,CIV,NO PERMIT // HENRYS // 301-869-4800// TCL,1131 UNIVERSITY BLVD W,SILVER SPRING,-77.029221969,39.037589021,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,22844.4
2022-11-17,2007.0,FORD,FOC,,1131 UNIVERSITY BLVD W,SILVER SPRING,-77.02957,39.03749,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,22829.5
2021-08-01,2012.0,DODG,CVN,"NOP// AUTHORIZED, 301-562-4020, TCL",19544 CRYSTAL ROCK DR,GERMANTOWN,-77.26335,39.17729,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,12734.7
2022-10-07,2008.0,ACUR,ATL,REASON : NOP  TOW CO: AUTHORIZED 301-562-4020  TCL,897 CLOPPER RD,GAITHERSBURG,-77.22412,39.14382,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,7891.9
2023-06-27,2012.0,INFI,M37,EXP PERMIT // HENRYS 301-869-4800 // TCL   VIN NOT VISIBLE,9709 KEY WEST AVE,ROCKVILLE,-77.20304000999994,39.105439982000064,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,10969.4
2022-05-02,2022.0,TOYT,TAC,AUTHORIZED TOWING 301-562-4020  NOP // TCL,19520 BRASSIE PL,MONTGOMERY VILLAGE,-77.20105,39.17612,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,4528.0
2022-05-03,2011.0,NISS,MAX,"NOP// AUTHORIZED, 301-562-4020, TCL",13831 CASTLE BLVD,SILVER SPRING,-76.94276,39.0822,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,29755.2
2022-06-16,2020.0,HOND,ACC,HENRYS  301-927-0007// NOP // TCL,11505 RABBIT RUN TER,SILVER SPRING,-76.98025,39.04618,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,30774.3
2021-10-03,2019.0,HOND,CIV,INVALID PERMIT  // HENRYS // 301-869-4800 // TCL,19630 TWINFLOWER CIR,GERMANTOWN,-77.24289,39.17702,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,9485.1
2023-11-13,2006.0,TOYT,SNA,NOP // TCL  HENRYS // 301-869-4800,996 WEST SIDE DR,GAITHERSBURG,-77.201962013,39.125127019,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,8466.3
2023-03-27,2011.0,HOND,CIV,NOP / HENRYS / 301 869 4800  / TCL,703 ETHAN ALLEN AVE,TAKOMA PARK,-76.99548,38.97558,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,35372.2
2022-07-15,2007.0,HOND,ODY,HENRY'S TOWING 301-869-4800  DOUBLE PARKED IN NO PARKING ZONE   TCL,1131 UNIVERSITY BLVD W,SILVER SPRING,-77.02957,39.03749,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,22829.5
2023-01-05,2008.0,NISS,ALT,"VIN NOT VISIBILE  NOP// MILLER'S TOWING, 301-602-0392, TCL",9316 PINEY BRANCH RD,SILVER SPRING,-76.98586,39.00138,NOP,"Millers's Towing & Recovery, LLC","Millers's Towing & Recovery, LLC","18625 Mooney Drive, Gaithersburg, MD 20879",-77.165309428477,39.1625786911,34154.3
2023-11-29,2001.0,TOYT,COA,NOP // TCL  SPEEDY TOWING // 301-588-1322,8720 GEORGIA AVE,SILVER SPRING,-77.030396022,38.997745979,NOP,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,17315.0
2022-12-06,2016.0,FORD,FUS,NOP//SPEEDY 301588 1322 TCL,3310 TEAGARDEN CIR,SILVER SPRING,-76.94481,39.08149,NOP,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,22686.6
2024-01-25,2006.0,TOYT,COA,SPEEDY // 301 588 1322 // PKG VIOLATION // TCL,8715 PINEY BRANCH RD,SILVER SPRING,-76.997506021,38.998620002,PKG,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,21019.6
2024-05-23,2020.0,HYUN,ELN,RESERVED SPACE / SPEEDY 301-588-1322 / TCL,11215 GEORGIA AVE,SILVER SPRING,-77.04999199,39.03921599,PKG,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,12680.1
2023-10-15,2017.0,HOND,ACC,NOP// AUTHORIZED 301 562 4020 TCL,8831 WELBECK WAY,MONTGOMERY VILLAGE,-77.184257003,39.186921008,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,3729.2
2022-05-20,2012.0,TOYT,COA,NOT DISPLAYING VALID TAGS // HENRYS 301-927-0007 // TCL,2001 FEATHERWOOD ST,SILVER SPRING,-76.97128,39.05771,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,30268.0
2023-12-14,2007.0,HOND,CIV,NOP // SPEEDY TOWING // 301-588-1322 // TCL,14175 CASTLE BLVD,SILVER SPRING,-76.939915838,39.087165382,NOP,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,23358.4
2022-10-24,2007.0,ACUR,TSX,NO OVERNIGHT PARKING // HENRYS 301 869 4800 // TCL,20211 GOSHEN RD,GAITHERSBURG,-77.18701,39.18703,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,3206.1
2021-07-31,2019.0,HYUN,ELN,SPEEDY 301 588 1322 TCL HANDICAP SPOT,2600 CAMELBACK LN,SILVER SPRING,-77.05678,39.10558,PKG,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,9858.3
2024-04-03,,NISS,VER,HENRYS TOWING 301-869-4800  BACK TO LOT  BLOCKING ACCES NO PARKING ZONE - PARKED IN UNMARKED SPACE  NEG STOLEN,12100(13201) BLK PANTHERS RIDGE DR,GERMANTOWN,-77.250548554,39.194696916,,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,11471.1
2022-04-07,2020.0,KIA,NIRO,NOP SPEEDY 301-588-1322 TCL,801 SLIGO AVE,SILVER SPRING,-77.02305,38.99016,NOP,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,18453.5
2021-08-20,2017.0,TOYT,,EXPIRED PERMIT // HENRY'S 301-869-4800 // TCL,5901 MONTROSE RD,ROCKVILLE,-77.11908,39.05298,EXP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,18993.8
2022-12-10,2019.0,HOND,HRV,AUTHORIZED TOWING 301-562-4020  NOP   TCL,9435 CHADBURN PL,MONTGOMERY VILLAGE,-77.19268,39.19445,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,5124.2
2023-09-25,2008.0,INFI,G35,NO PERMIT // SPEEDY // 301-588-1322 // TCL,1001 ROCKVILLE PIKE,ROCKVILLE,-77.135244998,39.071142994,NOP,Speedy Towing,Speedy Towing,"15101 Southlawn Lane, Rockville, MD 20850",-77.133395924877,39.104344476742,4617.4
2022-12-22,2013.0,NISS,SEN,UNAUTHORIZED PKG//NEG 10-60//596 BEACON RD SP MD 20903,7633 NEW HAMPSHIRE AVE,TAKOMA PARK,-76.98754,38.98663,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,36329.3
2023-02-01,2015.0,FORD,MUST,"AUTHORIZED TOWING (301) 562-4020, PKG, BACK TO THE LOT // 2015 WHI FORD MUSTANG, MD 3ES2718",2 TEACHERS WAY(MCPS),GAITHERSBURG,-77.18811,39.14312,PKG,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,4629.3
2023-06-25,2014.0,JEEP,PAT,HENRY'S TOWING 301-869-4800  PKD OVER TIME LIMIT  TCL,192 HALPINE RD,ROCKVILLE,-77.125440015,39.06074801,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,14917.6
2022-06-28,2021.0,DODG,CHA,DRIVE TOWING 301-585-8808  LEFT IN THE PL  // TCL,3214 HEWITT AVE,SILVER SPRING,-77.06426,39.07915,PKG,Drive Towing,Drive Towing,"14608 Old Gunpowder Rd, Laurel, MD 20707",-76.915644786956,39.088537803649,21202.1
2022-07-24,2014.0,HOND,CIV,NOP // AUTHORIZED 301-562-4020 // TCL,22551 CABIN BRANCH AVE,CLARKSBURG,-77.28681,39.22318,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,17516.7
2023-08-26,2010.0,VOLK,JET,PARKED FIRE LANE // AUTHORIZED 301-562-4020 // TCL,8512 TINDAL SPRINGS DR,MONTGOMERY VILLAGE,-77.178064034,39.185226019,FIRE,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,3729.7
2024-02-25,2022.0,NISS,ALT,AUTH 3015624020  NOP   TCL,4716 BRADLEY BLVD,CHEVY CHASE,-77.093037002,38.977441992,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,26899.0
2023-10-10,2015.0,MERC,E350,PKG // AUTHORIZED TOWING 301-562-4020 // TCL,9305 CORPORATE BLVD,ROCKVILLE,-77.192236994,39.107820987,PKG,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,9213.3
2022-05-09,2018.0,HOND,CIV,NOP BIG TOW 301-424-4869 TCL,9674 BRASSIE WAY,MONTGOMERY VILLAGE,-77.20273,39.17532,NOP,Big Tow,Big Tow,"375 Derwood Circle, Rockville, MD 20850",-77.152902935128,39.105768671141,10811.2
2021-07-14,2013.0,NISS,PTH,BIG TOW / 3014244869 / TCL / PKG,19500 FETLOCK DR,GERMANTOWN,-77.26083,39.1755,PKG,Big Tow,Big Tow,"375 Derwood Circle, Rockville, MD 20850",-77.152902935128,39.105768671141,15569.7
2023-12-14,2017.0,HOND,CIV,RESERVED SPACE / HENRYS TOWING // 301-927-0007 // TCL,2311 GLENALLAN AVE,SILVER SPRING,-77.048482996,39.063021014,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,17851.6
2024-06-21,2022.0,MINI,COOP,NOP // HENRYS 301-869-4800 // TCL,8615 2ND AVE,SILVER SPRING,-77.033292029,38.99707884,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,31288.7
2023-10-18,2021.0,CHEV,TRV,REASON: NOP//HENRYS//301-869-4800/TCL,11215 GEORGIA AVE,SILVER SPRING,-77.04999199,39.03921599,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,20778.9
2023-11-03,2016.0,TOYT,RAV,NOP // MILLERS @ 301-602-0392 // TCL,3 LOCBURY CT,GERMANTOWN,-77.265739998,39.18720901,NOP,"Millers's Towing & Recovery, LLC","Millers's Towing & Recovery, LLC","18625 Mooney Drive, Gaithersburg, MD 20879",-77.165309428477,39.1625786911,13438.5
2024-06-22,2024.0,JEEP,CHK,PARKED ON SIDEWALK // HENRYS TOWING // 301-869-4800 // TCL,1664 WHITE OAK VISTA DR,SILVER SPRING,-76.98018398,39.046538001,PKG,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,30755.3
2023-02-06,2013.0,AUDI,A6,NOP // HENRYS 301-927-0007 // TCL,2755 CASSEDY ST,SILVER SPRING,-77.05653,39.01114,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,23781.6
2023-02-26,2014.0,LEXS,ES350,NOP // HENRYS // 301-869-4800 // TCL,18902 SMOOTHSTONE WAY,MONTGOMERY VILLAGE,-77.20927,39.16696,NOP,Henry's Wrecker Service,Henry's Wrecker Service,"8321 Beechcraft Avenue, Gaithersburg, MD 20879",-77.169829435875,39.167950088781,4504.8
2022-03-22,2013.0,TOYT,CAM,NOP -  AUTHORIZED 3015624020 TCL,11628 LOCKWOOD DR,SILVER SPRING,-76.98106,39.04185,NOP,Authorized Towing,Authorized Towing,"8011 Beechcraft Avenue, Gaithersburg, MD 20879",-77.16376838374,39.164402180848,30208.2
